zip,city,state_name,state_id,county_name
15290,Pittsburgh,Pennsylvania,PA,Allegheny
15301,Washington,Pennsylvania,PA,Washington
15310,Aleppo,Pennsylvania,PA,Greene
15311,Amity,Pennsylvania,PA,Washington
15312,Avella,Pennsylvania,PA,Washington
15313,Beallsville,Pennsylvania,PA,Washington
15314,Bentleyville,Pennsylvania,PA,Washington
15315,Bobtown,Pennsylvania,PA,Greene
15316,Brave,Pennsylvania,PA,Greene
15317,Canonsburg,Pennsylvania,PA,Washington
15320,Carmichaels,Pennsylvania,PA,Greene
15321,Cecil,Pennsylvania,PA,Washington
15322,Clarksville,Pennsylvania,PA,Greene
15323,Claysville,Pennsylvania,PA,Washington
15324,Cokeburg,Pennsylvania,PA,Washington
15325,Crucible,Pennsylvania,PA,Greene
15327,Dilliner,Pennsylvania,PA,Greene
15329,Prosperity,Pennsylvania,PA,Washington
15330,Eighty Four,Pennsylvania,PA,Washington
15331,Ellsworth,Pennsylvania,PA,Washington
15332,Finleyville,Pennsylvania,PA,Washington
15333,Fredericktown,Pennsylvania,PA,Washington
15334,Garards Fort,Pennsylvania,PA,Greene
15337,Graysville,Pennsylvania,PA,Greene
15338,Greensboro,Pennsylvania,PA,Greene
15340,Hickory,Pennsylvania,PA,Washington
15341,Holbrook,Pennsylvania,PA,Greene
15342,Houston,Pennsylvania,PA,Washington
15344,Jefferson,Pennsylvania,PA,Greene
15345,Marianna,Pennsylvania,PA,Washington
15346,Mather,Pennsylvania,PA,Greene
15347,Meadow Lands,Pennsylvania,PA,Washington
15348,Millsboro,Pennsylvania,PA,Washington
15349,Mount Morris,Pennsylvania,PA,Greene
15350,Muse,Pennsylvania,PA,Washington
15351,Nemacolin,Pennsylvania,PA,Greene
15352,New Freeport,Pennsylvania,PA,Greene
15353,Nineveh,Pennsylvania,PA,Greene
15357,Rices Landing,Pennsylvania,PA,Greene
15358,Richeyville,Pennsylvania,PA,Washington
15359,Rogersville,Pennsylvania,PA,Greene
15360,Scenery Hill,Pennsylvania,PA,Washington
15361,Southview,Pennsylvania,PA,Washington
15362,Spraggs,Pennsylvania,PA,Greene
15363,Strabane,Pennsylvania,PA,Washington
15364,Sycamore,Pennsylvania,PA,Greene
15366,Van Voorhis,Pennsylvania,PA,Washington
15367,Venetia,Pennsylvania,PA,Washington
15368,Vestaburg,Pennsylvania,PA,Washington
15370,Waynesburg,Pennsylvania,PA,Greene
15376,West Alexander,Pennsylvania,PA,Washington
15377,West Finley,Pennsylvania,PA,Washington
15378,Westland,Pennsylvania,PA,Washington
15379,West Middletown,Pennsylvania,PA,Washington
15380,Wind Ridge,Pennsylvania,PA,Greene
15401,Uniontown,Pennsylvania,PA,Fayette
15410,Adah,Pennsylvania,PA,Fayette
15411,Addison,Pennsylvania,PA,Somerset
15412,Allenport,Pennsylvania,PA,Washington
15413,Allison,Pennsylvania,PA,Fayette
15417,Brownsville,Pennsylvania,PA,Fayette
15419,California,Pennsylvania,PA,Washington
15420,Cardale,Pennsylvania,PA,Fayette
15421,Chalk Hill,Pennsylvania,PA,Fayette
15422,Chestnut Ridge,Pennsylvania,PA,Fayette
15423,Coal Center,Pennsylvania,PA,Washington
15424,Confluence,Pennsylvania,PA,Somerset
15425,Connellsville,Pennsylvania,PA,Fayette
15427,Daisytown,Pennsylvania,PA,Washington
15428,Dawson,Pennsylvania,PA,Fayette
15429,Denbo,Pennsylvania,PA,Washington
15430,Dickerson Run,Pennsylvania,PA,Fayette
15431,Dunbar,Pennsylvania,PA,Fayette
15432,Dunlevy,Pennsylvania,PA,Washington
15433,East Millsboro,Pennsylvania,PA,Fayette
15434,Elco,Pennsylvania,PA,Washington
15435,Fairbank,Pennsylvania,PA,Fayette
15436,Fairchance,Pennsylvania,PA,Fayette
15437,Farmington,Pennsylvania,PA,Fayette
15438,Fayette City,Pennsylvania,PA,Fayette
15440,Gibbon Glade,Pennsylvania,PA,Fayette
15442,Grindstone,Pennsylvania,PA,Fayette
15443,Hibbs,Pennsylvania,PA,Fayette
15444,Hiller,Pennsylvania,PA,Fayette
15445,Hopwood,Pennsylvania,PA,Fayette
15446,Indian Head,Pennsylvania,PA,Fayette
15447,Isabella,Pennsylvania,PA,Fayette
15448,Jacobs Creek,Pennsylvania,PA,Westmoreland
15449,Keisterville,Pennsylvania,PA,Fayette
15450,La Belle,Pennsylvania,PA,Fayette
15451,Lake Lynn,Pennsylvania,PA,Fayette
15454,Leckrone,Pennsylvania,PA,Fayette
15455,Leisenring,Pennsylvania,PA,Fayette
15456,Lemont Furnace,Pennsylvania,PA,Fayette
15458,Mc Clellandtown,Pennsylvania,PA,Fayette
15459,Markleysburg,Pennsylvania,PA,Fayette
15460,Martin,Pennsylvania,PA,Fayette
15461,Masontown,Pennsylvania,PA,Fayette
15462,Melcroft,Pennsylvania,PA,Fayette
15463,Merrittstown,Pennsylvania,PA,Fayette
15464,Mill Run,Pennsylvania,PA,Fayette
15466,Newell,Pennsylvania,PA,Fayette
15467,New Geneva,Pennsylvania,PA,Fayette
15468,New Salem,Pennsylvania,PA,Fayette
15469,Normalville,Pennsylvania,PA,Fayette
15470,Ohiopyle,Pennsylvania,PA,Fayette
15472,Oliver,Pennsylvania,PA,Fayette
15473,Perryopolis,Pennsylvania,PA,Fayette
15474,Point Marion,Pennsylvania,PA,Fayette
15475,Republic,Pennsylvania,PA,Fayette
15476,Ronco,Pennsylvania,PA,Fayette
15477,Roscoe,Pennsylvania,PA,Washington
15478,Smithfield,Pennsylvania,PA,Fayette
15479,Smithton,Pennsylvania,PA,Westmoreland
15480,Smock,Pennsylvania,PA,Fayette
15482,Star Junction,Pennsylvania,PA,Fayette
15483,Stockdale,Pennsylvania,PA,Washington
15484,Uledi,Pennsylvania,PA,Fayette
15486,Vanderbilt,Pennsylvania,PA,Fayette
15489,West Leisenring,Pennsylvania,PA,Fayette
15490,White,Pennsylvania,PA,Fayette
15492,Wickhaven,Pennsylvania,PA,Fayette
15501,Somerset,Pennsylvania,PA,Somerset
15502,Hidden Valley,Pennsylvania,PA,Somerset
15510,Somerset,Pennsylvania,PA,Somerset
15520,Acosta,Pennsylvania,PA,Somerset
15521,Alum Bank,Pennsylvania,PA,Bedford
15522,Bedford,Pennsylvania,PA,Bedford
15530,Berlin,Pennsylvania,PA,Somerset
15531,Boswell,Pennsylvania,PA,Somerset
15532,Boynton,Pennsylvania,PA,Somerset
15533,Breezewood,Pennsylvania,PA,Bedford
15534,Buffalo Mills,Pennsylvania,PA,Bedford
15535,Clearville,Pennsylvania,PA,Bedford
15536,Crystal Spring,Pennsylvania,PA,Fulton
15537,Everett,Pennsylvania,PA,Bedford
15538,Fairhope,Pennsylvania,PA,Somerset
15539,Fishertown,Pennsylvania,PA,Bedford
15540,Fort Hill,Pennsylvania,PA,Somerset
15541,Friedens,Pennsylvania,PA,Somerset
15542,Garrett,Pennsylvania,PA,Somerset
15544,Gray,Pennsylvania,PA,Somerset
15545,Hyndman,Pennsylvania,PA,Bedford
15546,Jenners,Pennsylvania,PA,Somerset
15547,Jennerstown,Pennsylvania,PA,Somerset
15550,Manns Choice,Pennsylvania,PA,Bedford
15551,Markleton,Pennsylvania,PA,Somerset
15552,Meyersdale,Pennsylvania,PA,Somerset
15554,New Paris,Pennsylvania,PA,Bedford
15555,Quecreek,Pennsylvania,PA,Somerset
15557,Rockwood,Pennsylvania,PA,Somerset
15558,Salisbury,Pennsylvania,PA,Somerset
15559,Schellsburg,Pennsylvania,PA,Bedford
15560,Shanksville,Pennsylvania,PA,Somerset
15561,Sipesville,Pennsylvania,PA,Somerset
15562,Springs,Pennsylvania,PA,Somerset
15563,Stoystown,Pennsylvania,PA,Somerset
15564,Wellersburg,Pennsylvania,PA,Somerset
15601,Greensburg,Pennsylvania,PA,Westmoreland
15610,Acme,Pennsylvania,PA,Westmoreland
15611,Adamsburg,Pennsylvania,PA,Westmoreland
15612,Alverton,Pennsylvania,PA,Westmoreland
15613,Apollo,Pennsylvania,PA,Westmoreland
15615,Ardara,Pennsylvania,PA,Westmoreland
15616,Armbrust,Pennsylvania,PA,Westmoreland
15617,Arona,Pennsylvania,PA,Westmoreland
15618,Avonmore,Pennsylvania,PA,Westmoreland
15620,Bradenville,Pennsylvania,PA,Westmoreland
15621,Calumet,Pennsylvania,PA,Westmoreland
15622,Champion,Pennsylvania,PA,Somerset
15623,Claridge,Pennsylvania,PA,Westmoreland
15624,Crabtree,Pennsylvania,PA,Westmoreland
15625,Darragh,Pennsylvania,PA,Westmoreland
15626,Delmont,Pennsylvania,PA,Westmoreland
15627,Derry,Pennsylvania,PA,Westmoreland
15628,Donegal,Pennsylvania,PA,Westmoreland
15629,East Vandergrift,Pennsylvania,PA,Westmoreland
15631,Everson,Pennsylvania,PA,Fayette
15632,Export,Pennsylvania,PA,Westmoreland
15633,Forbes Road,Pennsylvania,PA,Westmoreland
15634,Grapeville,Pennsylvania,PA,Westmoreland
15635,Hannastown,Pennsylvania,PA,Westmoreland
15636,Harrison City,Pennsylvania,PA,Westmoreland
15637,Herminie,Pennsylvania,PA,Westmoreland
15638,Hostetter,Pennsylvania,PA,Westmoreland
15639,Hunker,Pennsylvania,PA,Westmoreland
15640,Hutchinson,Pennsylvania,PA,Westmoreland
15641,Hyde Park,Pennsylvania,PA,Westmoreland
15642,Irwin,Pennsylvania,PA,Westmoreland
15644,Jeannette,Pennsylvania,PA,Westmoreland
15646,Jones Mills,Pennsylvania,PA,Westmoreland
15647,Larimer,Pennsylvania,PA,Westmoreland
15650,Latrobe,Pennsylvania,PA,Westmoreland
15655,Laughlintown,Pennsylvania,PA,Westmoreland
15656,Leechburg,Pennsylvania,PA,Westmoreland
15658,Ligonier,Pennsylvania,PA,Westmoreland
15660,Lowber,Pennsylvania,PA,Westmoreland
15661,Loyalhanna,Pennsylvania,PA,Westmoreland
15662,Luxor,Pennsylvania,PA,Westmoreland
15663,Madison,Pennsylvania,PA,Westmoreland
15665,Manor,Pennsylvania,PA,Westmoreland
15666,Mount Pleasant,Pennsylvania,PA,Westmoreland
15668,Murrysville,Pennsylvania,PA,Westmoreland
15670,New Alexandria,Pennsylvania,PA,Westmoreland
15671,New Derry,Pennsylvania,PA,Westmoreland
15672,New Stanton,Pennsylvania,PA,Westmoreland
15673,North Apollo,Pennsylvania,PA,Armstrong
15675,Penn,Pennsylvania,PA,Westmoreland
15676,Pleasant Unity,Pennsylvania,PA,Westmoreland
15677,Rector,Pennsylvania,PA,Westmoreland
15678,Rillton,Pennsylvania,PA,Westmoreland
15679,Ruffs Dale,Pennsylvania,PA,Westmoreland
15680,Salina,Pennsylvania,PA,Westmoreland
15681,Saltsburg,Pennsylvania,PA,Indiana
15683,Scottdale,Pennsylvania,PA,Westmoreland
15684,Slickville,Pennsylvania,PA,Westmoreland
15686,Spring Church,Pennsylvania,PA,Armstrong
15687,Stahlstown,Pennsylvania,PA,Westmoreland
15688,Tarrs,Pennsylvania,PA,Westmoreland
15689,United,Pennsylvania,PA,Westmoreland
15690,Vandergrift,Pennsylvania,PA,Westmoreland
15691,Wendel,Pennsylvania,PA,Westmoreland
15692,Westmoreland City,Pennsylvania,PA,Westmoreland
15693,Whitney,Pennsylvania,PA,Westmoreland
15695,Wyano,Pennsylvania,PA,Westmoreland
15696,Youngstown,Pennsylvania,PA,Westmoreland
15697,Youngwood,Pennsylvania,PA,Westmoreland
15698,Yukon,Pennsylvania,PA,Westmoreland
15701,Indiana,Pennsylvania,PA,Indiana
15710,Alverda,Pennsylvania,PA,Indiana
15711,Anita,Pennsylvania,PA,Jefferson
15712,Arcadia,Pennsylvania,PA,Indiana
15713,Aultman,Pennsylvania,PA,Indiana
15714,Northern Cambria,Pennsylvania,PA,Cambria
15715,Big Run,Pennsylvania,PA,Jefferson
15716,Black Lick,Pennsylvania,PA,Indiana
15717,Blairsville,Pennsylvania,PA,Indiana
15721,Burnside,Pennsylvania,PA,Clearfield
15722,Carrolltown,Pennsylvania,PA,Cambria
15723,Chambersville,Pennsylvania,PA,Indiana
15724,Cherry Tree,Pennsylvania,PA,Indiana
15725,Clarksburg,Pennsylvania,PA,Indiana
15727,Clune,Pennsylvania,PA,Indiana
15728,Clymer,Pennsylvania,PA,Indiana
15729,Commodore,Pennsylvania,PA,Indiana
15730,Coolspring,Pennsylvania,PA,Jefferson
15731,Coral,Pennsylvania,PA,Indiana
15732,Creekside,Pennsylvania,PA,Indiana
15733,De Lancey,Pennsylvania,PA,Jefferson
15734,Dixonville,Pennsylvania,PA,Indiana
15736,Elderton,Pennsylvania,PA,Armstrong
15737,Elmora,Pennsylvania,PA,Cambria
15738,Emeigh,Pennsylvania,PA,Cambria
15739,Ernest,Pennsylvania,PA,Indiana
15741,Gipsy,Pennsylvania,PA,Indiana
15742,Glen Campbell,Pennsylvania,PA,Indiana
15744,Hamilton,Pennsylvania,PA,Jefferson
15745,Heilwood,Pennsylvania,PA,Indiana
15746,Hillsdale,Pennsylvania,PA,Indiana
15747,Home,Pennsylvania,PA,Indiana
15748,Homer City,Pennsylvania,PA,Indiana
15750,Josephine,Pennsylvania,PA,Indiana
15752,Kent,Pennsylvania,PA,Indiana
15753,La Jose,Pennsylvania,PA,Clearfield
15754,Lucernemines,Pennsylvania,PA,Indiana
15756,Mc Intyre,Pennsylvania,PA,Indiana
15757,Mahaffey,Pennsylvania,PA,Clearfield
15759,Marion Center,Pennsylvania,PA,Indiana
15760,Marsteller,Pennsylvania,PA,Cambria
15761,Mentcle,Pennsylvania,PA,Indiana
15762,Nicktown,Pennsylvania,PA,Cambria
15764,Oliveburg,Pennsylvania,PA,Jefferson
15765,Penn Run,Pennsylvania,PA,Indiana
15767,Punxsutawney,Pennsylvania,PA,Jefferson
15770,Ringgold,Pennsylvania,PA,Jefferson
15771,Rochester Mills,Pennsylvania,PA,Indiana
15772,Rossiter,Pennsylvania,PA,Indiana
15773,Saint Benedict,Pennsylvania,PA,Cambria
15774,Shelocta,Pennsylvania,PA,Indiana
15775,Spangler,Pennsylvania,PA,Cambria
15776,Sprankle Mills,Pennsylvania,PA,Jefferson
15777,Starford,Pennsylvania,PA,Indiana
15778,Timblin,Pennsylvania,PA,Jefferson
15779,Torrance,Pennsylvania,PA,Westmoreland
15780,Valier,Pennsylvania,PA,Jefferson
15781,Walston,Pennsylvania,PA,Jefferson
15783,West Lebanon,Pennsylvania,PA,Indiana
15784,Worthville,Pennsylvania,PA,Jefferson
15801,Du Bois,Pennsylvania,PA,Clearfield
15821,Benezett,Pennsylvania,PA,Elk
15823,Brockport,Pennsylvania,PA,Elk
15824,Brockway,Pennsylvania,PA,Jefferson
15825,Brookville,Pennsylvania,PA,Jefferson
15827,Byrnedale,Pennsylvania,PA,Elk
15828,Clarington,Pennsylvania,PA,Jefferson
15829,Corsica,Pennsylvania,PA,Jefferson
15832,Driftwood,Pennsylvania,PA,Cameron
15834,Emporium,Pennsylvania,PA,Cameron
15840,Falls Creek,Pennsylvania,PA,Jefferson
15841,Force,Pennsylvania,PA,Elk
15845,Johnsonburg,Pennsylvania,PA,Elk
15846,Kersey,Pennsylvania,PA,Elk
15847,Knox Dale,Pennsylvania,PA,Jefferson
15848,Luthersburg,Pennsylvania,PA,Clearfield
15849,Penfield,Pennsylvania,PA,Clearfield
15851,Reynoldsville,Pennsylvania,PA,Jefferson
15853,Ridgway,Pennsylvania,PA,Elk
15856,Rockton,Pennsylvania,PA,Clearfield
15857,Saint Marys,Pennsylvania,PA,Elk
15860,Sigel,Pennsylvania,PA,Elk
15861,Sinnamahoning,Pennsylvania,PA,Cameron
15863,Stump Creek,Pennsylvania,PA,Jefferson
15864,Summerville,Pennsylvania,PA,Jefferson
15865,Sykesville,Pennsylvania,PA,Jefferson
15866,Troutville,Pennsylvania,PA,Clearfield
15868,Weedville,Pennsylvania,PA,Elk
15870,Wilcox,Pennsylvania,PA,Elk
15901,Johnstown,Pennsylvania,PA,Cambria
15902,Johnstown,Pennsylvania,PA,Cambria
15904,Johnstown,Pennsylvania,PA,Cambria
15905,Johnstown,Pennsylvania,PA,Cambria
15906,Johnstown,Pennsylvania,PA,Cambria
15909,Johnstown,Pennsylvania,PA,Cambria
15920,Armagh,Pennsylvania,PA,Indiana
15921,Beaverdale,Pennsylvania,PA,Cambria
15922,Belsano,Pennsylvania,PA,Cambria
15923,Bolivar,Pennsylvania,PA,Westmoreland
15924,Cairnbrook,Pennsylvania,PA,Somerset
15925,Cassandra,Pennsylvania,PA,Cambria
15926,Central City,Pennsylvania,PA,Somerset
15927,Colver,Pennsylvania,PA,Cambria
15928,Davidsville,Pennsylvania,PA,Somerset
15929,Dilltown,Pennsylvania,PA,Indiana
15930,Dunlo,Pennsylvania,PA,Cambria
15931,Ebensburg,Pennsylvania,PA,Cambria
15934,Elton,Pennsylvania,PA,Cambria
15935,Hollsopple,Pennsylvania,PA,Somerset
15936,Hooversville,Pennsylvania,PA,Somerset
15937,Jerome,Pennsylvania,PA,Somerset
15938,Lilly,Pennsylvania,PA,Cambria
15940,Loretto,Pennsylvania,PA,Cambria
15942,Mineral Point,Pennsylvania,PA,Cambria
15943,Nanty Glo,Pennsylvania,PA,Cambria
15944,New Florence,Pennsylvania,PA,Westmoreland
15945,Parkhill,Pennsylvania,PA,Cambria
15946,Portage,Pennsylvania,PA,Cambria
15948,Revloc,Pennsylvania,PA,Cambria
15949,Robinson,Pennsylvania,PA,Indiana
15951,Saint Michael,Pennsylvania,PA,Cambria
15952,Salix,Pennsylvania,PA,Cambria
15953,Seanor,Pennsylvania,PA,Somerset
15954,Seward,Pennsylvania,PA,Indiana
15955,Sidman,Pennsylvania,PA,Cambria
15956,South Fork,Pennsylvania,PA,Cambria
15957,Strongstown,Pennsylvania,PA,Indiana
15958,Summerhill,Pennsylvania,PA,Cambria
15960,Twin Rocks,Pennsylvania,PA,Cambria
15961,Vintondale,Pennsylvania,PA,Indiana
15962,Wilmore,Pennsylvania,PA,Cambria
15963,Windber,Pennsylvania,PA,Somerset
16001,Butler,Pennsylvania,PA,Butler
16002,Butler,Pennsylvania,PA,Butler
16020,Boyers,Pennsylvania,PA,Butler
16022,Bruin,Pennsylvania,PA,Butler
16023,Cabot,Pennsylvania,PA,Butler
16024,Callery,Pennsylvania,PA,Butler
16025,Chicora,Pennsylvania,PA,Butler
16027,Connoquenessing,Pennsylvania,PA,Butler
16028,East Brady,Pennsylvania,PA,Clarion
16029,East Butler,Pennsylvania,PA,Butler
16030,Eau Claire,Pennsylvania,PA,Butler
16033,Evans City,Pennsylvania,PA,Butler
16034,Fenelton,Pennsylvania,PA,Butler
16035,Forestville,Pennsylvania,PA,Butler
16036,Foxburg,Pennsylvania,PA,Clarion
16037,Harmony,Pennsylvania,PA,Butler
16038,Harrisville,Pennsylvania,PA,Butler
16040,Hilliards,Pennsylvania,PA,Butler
16041,Karns City,Pennsylvania,PA,Butler
16045,Lyndora,Pennsylvania,PA,Butler
16046,Mars,Pennsylvania,PA,Butler
16048,North Washington,Pennsylvania,PA,Butler
16049,Parker,Pennsylvania,PA,Clarion
16050,Petrolia,Pennsylvania,PA,Butler
16051,Portersville,Pennsylvania,PA,Butler
16052,Prospect,Pennsylvania,PA,Butler
16053,Renfrew,Pennsylvania,PA,Butler
16054,Saint Petersburg,Pennsylvania,PA,Clarion
16055,Sarver,Pennsylvania,PA,Butler
16056,Saxonburg,Pennsylvania,PA,Butler
16057,Slippery Rock,Pennsylvania,PA,Butler
16059,Valencia,Pennsylvania,PA,Butler
16061,West Sunbury,Pennsylvania,PA,Butler
16063,Zelienople,Pennsylvania,PA,Butler
16066,Cranberry Township,Pennsylvania,PA,Butler
16101,New Castle,Pennsylvania,PA,Lawrence
16102,New Castle,Pennsylvania,PA,Lawrence
16105,New Castle,Pennsylvania,PA,Lawrence
16110,Adamsville,Pennsylvania,PA,Crawford
16111,Atlantic,Pennsylvania,PA,Crawford
16112,Bessemer,Pennsylvania,PA,Lawrence
16113,Clark,Pennsylvania,PA,Mercer
16114,Clarks Mills,Pennsylvania,PA,Mercer
16115,Darlington,Pennsylvania,PA,Beaver
16116,Edinburg,Pennsylvania,PA,Lawrence
16117,Ellwood City,Pennsylvania,PA,Lawrence
16120,Enon Valley,Pennsylvania,PA,Lawrence
16121,Farrell,Pennsylvania,PA,Mercer
16123,Fombell,Pennsylvania,PA,Beaver
16124,Fredonia,Pennsylvania,PA,Mercer
16125,Greenville,Pennsylvania,PA,Mercer
16127,Grove City,Pennsylvania,PA,Mercer
16130,Hadley,Pennsylvania,PA,Mercer
16131,Hartstown,Pennsylvania,PA,Crawford
16132,Hillsville,Pennsylvania,PA,Lawrence
16133,Jackson Center,Pennsylvania,PA,Mercer
16134,Jamestown,Pennsylvania,PA,Crawford
16136,Koppel,Pennsylvania,PA,Beaver
16137,Mercer,Pennsylvania,PA,Mercer
16140,New Bedford,Pennsylvania,PA,Lawrence
16141,New Galilee,Pennsylvania,PA,Lawrence
16142,New Wilmington,Pennsylvania,PA,Lawrence
16143,Pulaski,Pennsylvania,PA,Lawrence
16145,Sandy Lake,Pennsylvania,PA,Mercer
16146,Sharon,Pennsylvania,PA,Mercer
16148,Hermitage,Pennsylvania,PA,Mercer
16150,Sharpsville,Pennsylvania,PA,Mercer
16151,Sheakleyville,Pennsylvania,PA,Mercer
16153,Stoneboro,Pennsylvania,PA,Mercer
16154,Transfer,Pennsylvania,PA,Mercer
16155,Villa Maria,Pennsylvania,PA,Lawrence
16156,Volant,Pennsylvania,PA,Lawrence
16157,Wampum,Pennsylvania,PA,Lawrence
16159,West Middlesex,Pennsylvania,PA,Mercer
16160,West Pittsburg,Pennsylvania,PA,Lawrence
16161,Wheatland,Pennsylvania,PA,Mercer
16201,Kittanning,Pennsylvania,PA,Armstrong
16210,Adrian,Pennsylvania,PA,Armstrong
16211,Beyer,Pennsylvania,PA,Indiana
16212,Cadogan,Pennsylvania,PA,Armstrong
16213,Callensburg,Pennsylvania,PA,Clarion
16214,Clarion,Pennsylvania,PA,Clarion
16217,Cooksburg,Pennsylvania,PA,Forest
16218,Cowansville,Pennsylvania,PA,Armstrong
16222,Dayton,Pennsylvania,PA,Armstrong
16223,Distant,Pennsylvania,PA,Armstrong
16224,Fairmount City,Pennsylvania,PA,Clarion
16226,Ford City,Pennsylvania,PA,Armstrong
16228,Ford Cliff,Pennsylvania,PA,Armstrong
16229,Freeport,Pennsylvania,PA,Armstrong
16230,Hawthorn,Pennsylvania,PA,Clarion
16232,Knox,Pennsylvania,PA,Clarion
16233,Leeper,Pennsylvania,PA,Clarion
16235,Lucinda,Pennsylvania,PA,Clarion
16236,Mc Grann,Pennsylvania,PA,Armstrong
16238,Manorville,Pennsylvania,PA,Armstrong
16239,Marienville,Pennsylvania,PA,Forest
16240,Mayport,Pennsylvania,PA,Clarion
16242,New Bethlehem,Pennsylvania,PA,Clarion
16244,Nu Mine,Pennsylvania,PA,Armstrong
16245,Oak Ridge,Pennsylvania,PA,Armstrong
16246,Plumville,Pennsylvania,PA,Indiana
16248,Rimersburg,Pennsylvania,PA,Clarion
16249,Rural Valley,Pennsylvania,PA,Armstrong
16250,Sagamore,Pennsylvania,PA,Armstrong
16253,Seminole,Pennsylvania,PA,Armstrong
16254,Shippenville,Pennsylvania,PA,Clarion
16255,Sligo,Pennsylvania,PA,Clarion
16256,Smicksburg,Pennsylvania,PA,Indiana
16258,Strattanville,Pennsylvania,PA,Clarion
16259,Templeton,Pennsylvania,PA,Armstrong
16260,Vowinckel,Pennsylvania,PA,Clarion
16262,Worthington,Pennsylvania,PA,Armstrong
16263,Yatesboro,Pennsylvania,PA,Armstrong
16301,Oil City,Pennsylvania,PA,Venango
16311,Carlton,Pennsylvania,PA,Mercer
16312,Chandlers Valley,Pennsylvania,PA,Warren
16313,Clarendon,Pennsylvania,PA,Warren
16314,Cochranton,Pennsylvania,PA,Crawford
16316,Conneaut Lake,Pennsylvania,PA,Crawford
16317,Cooperstown,Pennsylvania,PA,Venango
16319,Cranberry,Pennsylvania,PA,Venango
16321,East Hickory,Pennsylvania,PA,Forest
16322,Endeavor,Pennsylvania,PA,Forest
16323,Franklin,Pennsylvania,PA,Venango
16326,Fryburg,Pennsylvania,PA,Clarion
16327,Guys Mills,Pennsylvania,PA,Crawford
16328,Hydetown,Pennsylvania,PA,Crawford
16329,Irvine,Pennsylvania,PA,Warren
16331,Kossuth,Pennsylvania,PA,Clarion
16332,Lickingville,Pennsylvania,PA,Clarion
16333,Ludlow,Pennsylvania,PA,McKean
16334,Marble,Pennsylvania,PA,Clarion
16335,Meadville,Pennsylvania,PA,Crawford
16340,Pittsfield,Pennsylvania,PA,Warren
16341,Pleasantville,Pennsylvania,PA,Venango
16342,Polk,Pennsylvania,PA,Venango
16343,Reno,Pennsylvania,PA,Venango
16344,Rouseville,Pennsylvania,PA,Venango
16345,Russell,Pennsylvania,PA,Warren
16346,Seneca,Pennsylvania,PA,Venango
16347,Sheffield,Pennsylvania,PA,Warren
16350,Sugar Grove,Pennsylvania,PA,Warren
16351,Tidioute,Pennsylvania,PA,Warren
16352,Tiona,Pennsylvania,PA,Warren
16353,Tionesta,Pennsylvania,PA,Forest
16354,Titusville,Pennsylvania,PA,Crawford
16360,Townville,Pennsylvania,PA,Crawford
16361,Tylersburg,Pennsylvania,PA,Clarion
16362,Utica,Pennsylvania,PA,Venango
16364,Venus,Pennsylvania,PA,Venango
16365,Warren,Pennsylvania,PA,Warren
16370,West Hickory,Pennsylvania,PA,Forest
16371,Youngsville,Pennsylvania,PA,Warren
16372,Clintonville,Pennsylvania,PA,Venango
16373,Emlenton,Pennsylvania,PA,Venango
16374,Kennerdell,Pennsylvania,PA,Venango
16401,Albion,Pennsylvania,PA,Erie
16402,Bear Lake,Pennsylvania,PA,Warren
16403,Cambridge Springs,Pennsylvania,PA,Crawford
16404,Centerville,Pennsylvania,PA,Crawford
16405,Columbus,Pennsylvania,PA,Warren
16406,Conneautville,Pennsylvania,PA,Crawford
16407,Corry,Pennsylvania,PA,Erie
16410,Cranesville,Pennsylvania,PA,Erie
16411,East Springfield,Pennsylvania,PA,Erie
16412,Edinboro,Pennsylvania,PA,Erie
16415,Fairview,Pennsylvania,PA,Erie
16416,Garland,Pennsylvania,PA,Warren
16417,Girard,Pennsylvania,PA,Erie
16420,Grand Valley,Pennsylvania,PA,Warren
16421,Harborcreek,Pennsylvania,PA,Erie
16422,Harmonsburg,Pennsylvania,PA,Crawford
16423,Lake City,Pennsylvania,PA,Erie
16424,Linesville,Pennsylvania,PA,Crawford
16426,Mc Kean,Pennsylvania,PA,Erie
16427,Mill Village,Pennsylvania,PA,Erie
16428,North East,Pennsylvania,PA,Erie
16433,Saegertown,Pennsylvania,PA,Crawford
16434,Spartansburg,Pennsylvania,PA,Crawford
16435,Springboro,Pennsylvania,PA,Crawford
16436,Spring Creek,Pennsylvania,PA,Warren
16438,Union City,Pennsylvania,PA,Erie
16440,Venango,Pennsylvania,PA,Crawford
16441,Waterford,Pennsylvania,PA,Erie
16442,Wattsburg,Pennsylvania,PA,Erie
16443,West Springfield,Pennsylvania,PA,Erie
16444,Edinboro,Pennsylvania,PA,Erie
16501,Erie,Pennsylvania,PA,Erie
16502,Erie,Pennsylvania,PA,Erie
16503,Erie,Pennsylvania,PA,Erie
16504,Erie,Pennsylvania,PA,Erie
16505,Erie,Pennsylvania,PA,Erie
16506,Erie,Pennsylvania,PA,Erie
16507,Erie,Pennsylvania,PA,Erie
16508,Erie,Pennsylvania,PA,Erie
16509,Erie,Pennsylvania,PA,Erie
16510,Erie,Pennsylvania,PA,Erie
16511,Erie,Pennsylvania,PA,Erie
16546,Erie,Pennsylvania,PA,Erie
16563,Erie,Pennsylvania,PA,Erie
16601,Altoona,Pennsylvania,PA,Blair
16602,Altoona,Pennsylvania,PA,Blair
